SN,Source,WHO_REGION,Region,Country,ISO3,ISO2,ADMIN1,ADMIN1ID,ADMIN2,ADMIN2ID,IU_NAME,IU_ID,Location,SiteID,Longitude,Latitude,Georeliability,Location_type,Survey_type,Year,Age_start,Age_end,HK_examined,HK_positive,HK_prevalence,Asc_examined,Asc_positive,Asc_prevalence,TT_examined,TT_positive,TT_prevalence
21813,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Maryland,2755,Pleebo/Sodeken,39214,Maryland,26827,Tugbaken Public School,,-7.708056,4.663611,3,,Mapping,2015,10,14,50,12,0.24,50,1,0.02,50,1,0.02
21814,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Maryland,2755,Pleebo/Sodeken,39214,Maryland,26827,Willie A. Roger Kg/Elem,,-7.678333,4.586111,3,,Mapping,2015,10,14,50,14,0.28,50,4,0.08,50,4,0.08
21815,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Maryland,2755,Pleebo/Sodeken,39214,Maryland,26827,Witchoken Public School,,-7.691944,4.481389,3,,Mapping,2015,10,14,50,6,0.12,50,0,0,50,0,0
21816,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Maryland,2755,Pleebo/Sodeken,39214,Maryland,26827,Wuluken Elem/Jr. High Sch,,-7.723889,4.749444,3,,Mapping,2015,10,14,49,14,0.285714286,49,4,0.081632653,49,4,0.081632653
21817,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Maryland,2755,Pleebo/Sodeken,39214,Maryland,26827,Yoakudi Elem/Jr. High,,-7.6075,4.445833,3,,Mapping,2015,10,14,50,17,0.34,50,3,0.06,50,3,0.06
21818,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Maryland,2755,Pleebo/Sodeken,39214,Maryland,26827,Yuakpe Foundation School,,-7.718333,4.374722,3,,Mapping,2015,10,14,50,12,0.24,50,2,0.04,50,2,0.04
21819,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Maryland,2755,Pleebo/Sodeken,39214,Maryland,26827,Zone 5 Community School,,-7.704167,4.592222,3,,Mapping,2015,10,14,48,14,0.291666667,48,0,0,48,0,0
21820,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,72nd Public School,,-10.68462,6.36508,3,,Mapping,2015,10,14,50,3,0.06,50,0,0,50,0,0
21821,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Klay,39172,Montserrado,26828,Annie Banks Elem School,,-10.79938,6.43553,3,,Mapping,2015,10,14,50,2,0.04,50,0,0,50,0,0
21822,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Klay,39172,Montserrado,26828,Augustus f Came  Elem School,,-10.7866,6.39772,3,,Mapping,2015,10,14,50,1,0.02,50,0,0,50,0,0
21823,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Careysburg,39215,Montserrado,26828,Careysburg Public School,,-10.55112,6.40178,3,,Mapping,2015,10,14,50,4,0.08,50,0,0,50,0,0
21824,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Dyu Ferter Public School,,-10.80058,6.4715,3,,Mapping,2015,10,14,50,1,0.02,50,0,0,50,0,0
21825,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Klay,39172,Montserrado,26828,Euphemia Abdallah Public School,,-10.65114,6.56181,3,,Mapping,2015,10,14,50,4,0.08,50,0,0,50,0,0
21826,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Careysburg,39215,Montserrado,26828,Flahn Town Public School,,-10.53418,6.40014,3,,Mapping,2015,10,14,50,3,0.06,50,0,0,50,0,0
21827,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Klay,39172,Montserrado,26828,Fofee Town Public School,,-10.65974,6.54042,3,,Mapping,2015,10,14,49,4,0.081632653,49,0,0,49,0,0
21828,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Todee,39218,Montserrado,26828,Gaoba Town Public School,,-10.47306,6.69087,3,,Mapping,2015,10,14,50,2,0.04,50,0,0,50,0,0
21829,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Careysburg,39215,Montserrado,26828,Garzon Public School,,-10.50845,6.40118,3,,Mapping,2015,10,14,50,3,0.06,50,0,0,50,0,0
21830,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Gray D. Nloon School,,-10.79514,6.47702,3,,Mapping,2015,10,14,50,7,0.14,50,0,0,50,0,0
21831,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Todee,39218,Montserrado,26828,Intouch Elem. Public School,,-10.49456,6.39684,3,,Mapping,2015,10,14,50,2,0.04,50,0,0,50,0,0
21832,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Jina Richards School,,-10.70221,6.49316,3,,Mapping,2015,10,14,50,1,0.02,50,0,0,50,0,0
21833,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Kongba,39186,Montserrado,26828,June l Moore,,-10.3864,7.71343,4,,Mapping,2015,10,14,50,3,0.06,50,0,0,50,0,0
21834,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,June l Moore Public School,,-10.81318,6.48581,3,,Mapping,2015,10,14,50,4,0.08,50,0,0,50,0,0
21835,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Kenedja Public School,,-10.79287,6.46726,3,,Mapping,2015,10,14,50,4,0.08,50,0,0,50,0,0
21836,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,King Gray Public School,,-10.78407,6.43352,3,,Mapping,2015,10,14,50,1,0.02,50,0,0,50,0,0
21837,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Krukai Public School,,-10.7834,6.39847,3,,Mapping,2015,10,14,50,4,0.08,50,0,0,50,0,0
21838,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Lousiana Public School,,-10.68331,6.49707,3,,Mapping,2015,10,14,50,1,0.02,50,0,0,50,0,0
21839,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Klay,39172,Montserrado,26828,Mama Tormah Elem. & Jr. High Sch,,-10.78579,6.39823,3,,Mapping,2015,10,14,50,0,0,50,0,0,50,0,0
21840,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Mango Town Public School,,-10.70112,6.35332,3,,Mapping,2015,10,14,50,1,0.02,50,1,0.02,50,1,0.02
21841,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Todee,39218,Montserrado,26828,Nyehn # 1 Public School,,-10.44961,6.72543,3,,Mapping,2015,10,14,50,2,0.04,50,0,0,50,0,0
21842,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Careysburg,39215,Montserrado,26828,Nyemah Town Public School,,-10.51734,6.39941,3,,Mapping,2015,10,14,50,4,0.08,50,0,0,50,0,0
21843,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Pipeline Public School,,-10.70558,6.38091,3,,Mapping,2015,10,14,50,3,0.06,50,0,0,50,0,0
21844,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Todee,39218,Montserrado,26828,Pleemu Public School,,-10.41158,6.7137,3,,Mapping,2015,10,14,50,3,0.06,50,0,0,50,0,0
21845,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Police Academy Public Aschool,,-10.68528,6.36413,3,,Mapping,2015,10,14,50,5,0.1,50,0,0,50,0,0
21846,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Klay,39172,Montserrado,26828,Sims Community School,,-10.66843,6.56124,3,,Mapping,2015,10,14,50,1,0.02,50,0,0,50,0,0
21847,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Soul Clinic Public School,,-10.6756,6.37052,3,,Mapping,2015,10,14,50,3,0.06,50,0,0,50,0,0
25095,SCI,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,St Paul River,39217,Montserrado,26828,Wien Town Piblic School,,-10.68308,6.38674,3,,Mapping,2015,10,14,50,0,0,50,6,0.12,50,0,0
21849,AFRO,AFRO,Western Africa,Liberia,LBR,LR,Montserrado,2756,Todee,39218,Montserrado,26828,Zannah Town Public School,,-10.48546,6.73224,3,,Mapping,2015,10,14,50,3,0.06,50,0,0,50,0,0
25097,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,A.m. Conquoi Elementary & Jr. High School,,-8.9032497,7.2118611,3,,Mapping,2012,10,14,30,4,0.133333333,30,0,0,30,0,0
25098,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Area Ba School,,-8.535833,7.574,3,,Mapping,2012,10,14,30,1,0.033333333,30,1,0.033333333,30,1,0.033333333
25099,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Baintonkcin Public,,-8.6848326,7.6494722,3,,Mapping,2012,10,14,30,5,0.166666667,30,0,0,30,0,0
25100,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Banlah Public School,,-9.0467435,6.8760801,1,,Mapping,2012,12,14,30,7,0.233333333,30,8,0.266666667,30,1,0.033333333
25101,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Banliguea Community School,,-8.870833333,6.476611111,3,,Mapping,2012,10,14,30,3,0.1,30,5,0.166666667,30,0,0
25102,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Baptist,,-8.7146666,7.3582777,3,,Mapping,2012,10,14,30,3,0.1,30,1,0.033333333,30,0,0
25103,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Bayleglay Public School,,-8.605444444,7.125333333,3,,Mapping,2012,10,14,27,6,0.222222222,30,0,0,30,1,0.033333333
25107,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Beahwo Clan Community Elementary,,-8.902916666,6.504638889,3,,Mapping,2012,1,14,30,1,0.033333333,30,4,0.133333333,30,0,0
25108,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Bealay Public School,,-8.4550985,6.8766194,1,,Mapping,2012,10,14,30,7,0.233333333,30,3,0.1,30,0,0
25112,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Beatuo Public School,,-8.5000255,6.7613834,1,,Mapping,2012,10,14,30,4,0.133333333,30,5,0.166666667,30,0,0
25113,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Behmon Public School,,-9.058972222,6.893111111,3,,Mapping,2012,10,14,30,3,0.1,30,0,0,30,0,0
25114,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Behtel,,-8.709833,7.367,3,,Mapping,2012,10,14,30,4,0.133333333,30,3,0.1,30,0,0
25115,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Behwalay,,-8.4561271,6.6508775,1,,Mapping,2012,10,14,30,2,0.066666667,30,9,0.3,30,0,0
25116,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Beindin Kindergaten School,,-8.951972222,7.073666667,3,,Mapping,2012,10,14,30,7,0.233333333,30,8,0.266666667,30,0,0
25117,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Beinglana Public,,-9.145833,6.418369,4,,Mapping,2012,10,14,30,2,0.066666667,30,8,0.266666667,30,0,0
25118,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Bethel,,-8.840311111,6.960888889,3,,Mapping,2012,10,14,30,4,0.133333333,30,6,0.2,30,0,0
25119,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Biapa Public School,,-8.768666667,7.101722222,3,,Mapping,2012,10,14,30,5,0.166666667,30,0,0,30,0,0
25120,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Blamain Zota Memorial Ele. School,,-8.9941944,6.7849444,3,,Mapping,2012,10,14,30,5,0.166666667,30,7,0.233333333,30,0,0
25122,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Blohn Public School,,-8.9293639,7.1095521,1,,Mapping,2012,10,14,30,7,0.233333333,29,8,0.275862069,30,0,0
25123,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Blowee Public School,,-9.113666667,6.894333333,3,,Mapping,2012,10,14,30,4,0.133333333,30,4,0.133333333,30,0,0
25125,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Boaplay Public School,,-8.581361111,7.253472222,3,,Mapping,2012,10,14,29,1,0.034482759,30,3,0.1,30,0,0
25126,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Boe Gayeplay Public School,,-8.575361111,6.829527778,3,,Mapping,2012,10,14,30,3,0.1,30,5,0.166666667,30,1,0.033333333
25127,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Boe Touwea Public School,,-8.533888889,6.834972222,3,,Mapping,2012,10,14,30,2,0.066666667,30,6,0.2,30,0,0
25128,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Bonglay Public School,,-8.5466955,6.8215679,1,,Mapping,2012,10,14,30,2,0.066666667,30,4,0.133333333,30,0,0
25129,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Borsonnor Public School,,-8.691694444,7.276305556,3,,Mapping,2012,10,14,30,3,0.1,30,4,0.133333333,30,0,0
25130,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Boyee Public School,,-9.0381067,6.4686948,1,,Mapping,2012,10,14,30,2,0.066666667,30,10,0.333333333,30,0,0
25131,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Buehlay Public School,,-8.327722,6.836083,3,,Mapping,2012,10,14,30,8,0.266666667,30,4,0.133333333,30,0,0
25132,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Bunadin Public School,,-9.0716227,7.0123557,1,,Mapping,2012,10,14,30,8,0.266666667,30,11,0.366666667,30,0,0
25133,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Buutuo Centray High School,,-8.3445,6.829583333,3,,Mapping,2012,10,14,30,12,0.4,30,2,0.066666667,30,0,0
25135,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Catholic Community School,,-8.833592,6.973584,3,,Mapping,2012,10,14,30,5,0.166666667,30,8,0.266666667,30,1,0.033333333
25137,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Christain Education Foundation School System,,-8.98925,7.22769,3,,Mapping,2012,10,14,30,4,0.133333333,30,1,0.033333333,30,0,0
25138,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Christian Foundation School,,-8.992527,7.240333333,3,,Mapping,2012,10,14,30,3,0.1,30,1,0.033333333,30,0,0
25139,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Christian High School,,-8.871444444,6.496277778,3,,Mapping,2012,10,14,30,2,0.066666667,30,3,0.1,30,1,0.033333333
25140,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Christian Union,,-8.348611111,6.836055556,3,,Mapping,2012,10,14,30,13,0.433333333,30,4,0.133333333,30,0,0
25142,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Cocopa Division #1,,-8.8755,7.082133333,3,,Mapping,2012,10,14,30,5,0.166666667,30,7,0.233333333,26,0,0
25145,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,D. Gborboe Dwanyehn Elementary School,,-8.860166667,6.500388889,3,,Mapping,2012,10,14,30,3,0.1,30,6,0.2,30,0,0
25146,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Dahnpa Public School,,-9.0619465,6.5450784,1,,Mapping,2012,10,14,30,5,0.166666667,30,6,0.2,30,0,0
25147,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Danyee Community Scl,,-8.441666667,6.958722222,3,,Mapping,2012,10,14,30,6,0.2,27,9,0.333333333,30,0,0
25148,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Daycare School,,-8.390583,6.879694,3,,Mapping,2012,10,12,30,10,0.333333333,30,7,0.233333333,30,2,0.066666667
25149,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Dinplay Public School,,-8.399722222,6.793583333,3,,Mapping,2012,10,14,30,3,0.1,30,2,0.066666667,30,0,0
25150,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Dinyeh Public School,,-8.5045,7.2656666,3,,Mapping,2012,10,14,30,3,0.1,30,0,0,30,0,0
25154,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Doeyelaye Public,,-8.761527778,6.489583333,3,,Mapping,2012,10,14,30,2,0.066666667,30,6,0.2,30,0,0
25155,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Dominion Christian School,,-8.8405561,7.1094441,3,,Mapping,2012,10,14,30,4,0.133333333,30,5,0.166666667,30,0,0
25156,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Duanpea Public School,,-8.649611111,7.049694444,3,,Mapping,2012,10,14,29,0,0,30,0,0,30,0,0
25163,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Duo-Boe Comm. School,,-8.6175833,7.1802502,3,,Mapping,2012,10,14,30,2,0.066666667,30,1,0.033333333,30,0,0
25164,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Duo-Boe Public School,,-8.622638889,7.181861111,3,,Mapping,2012,10,14,30,1,0.033333333,30,3,0.1,30,0,0
25157,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Duo Behwin Pub. Sch.,,-8.647333333,7.182305556,3,,Mapping,2012,10,14,30,0,0,30,2,0.066666667,30,0,0
25158,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Duo Elementary & Junior High School,,-9.120305556,6.931083333,3,,Mapping,2012,10,14,30,2,0.066666667,30,0,0,30,1,0.033333333
25159,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Duo Gbeah Public School,,-8.641555556,7.214138889,3,,Mapping,2012,10,14,30,1,0.033333333,30,2,0.066666667,30,0,0
25160,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Duo Gorton Public,,-8.622444444,7.255861111,3,,Mapping,2012,10,14,24,1,0.041666667,24,3,0.125,25,0,0
25161,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Duo Sopa Public School,,-8.661333333,7.197361111,3,,Mapping,2012,10,14,30,1,0.033333333,30,3,0.1,30,1,0.033333333
25162,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Duo Tayee Public School,,-8.659138889,7.251638889,3,,Mapping,2012,10,14,30,1,0.033333333,30,4,0.133333333,30,0,0
25167,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Fahnlay Public School,,-8.636444444,6.444277778,3,,Mapping,2012,10,14,30,3,0.1,30,9,0.3,30,0,0
25168,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Flowin Public School,,-8.604111111,7.281138889,3,,Mapping,2012,10,14,30,1,0.033333333,30,2,0.066666667,30,0,0
25170,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Foundation Academy Day-Care School,,-8.98805,7.23766,3,,Mapping,2012,10,14,30,3,0.1,30,2,0.066666667,30,0,0
25171,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Free Pentetecostal,,-8.5469444,7.5691388,3,,Mapping,2012,10,14,29,0,0,30,2,0.066666667,30,0,0
25172,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Fulmpa Public School,,-8.907166667,7.105916667,3,,Mapping,2012,10,14,30,5,0.166666667,30,1,0.033333333,30,1,0.033333333
25173,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Gahnpa Public School,,-8.984262,7.234817,1,,Mapping,2012,10,14,29,4,0.137931034,30,6,0.2,30,0,0
25174,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Gampa Public School,,-8.750666667,7.102,3,,Mapping,2012,10,17,30,5,0.166666667,30,1,0.033333333,30,0,0
25175,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Ganwee Public School,,-8.9942463,6.7419077,1,,Mapping,2012,10,14,30,3,0.1,30,9,0.3,30,0,0
25176,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Garr Public,,-9.119222222,6.752222222,3,,Mapping,2012,10,14,30,3,0.1,30,7,0.233333333,30,0,0
25177,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Gayewee Public School,,-8.624138889,7.285055556,3,,Mapping,2012,10,14,30,1,0.033333333,30,3,0.1,30,0,0
25178,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Gbaenquio,,-8.842027778,6.91725,3,,Mapping,2012,10,14,30,4,0.133333333,30,5,0.166666667,30,0,0
25182,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Gbarplay Public School,,-8.674111111,6.91,3,,Mapping,2012,10,14,29,3,0.103448276,29,4,0.137931034,29,0,0
25183,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Gbayee Public School,,-8.758388889,7.126444444,3,,Mapping,2012,10,14,30,1,0.033333333,30,2,0.066666667,30,0,0
25184,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Gbeinfela Public School,,-8.648666667,7.284972222,3,,Mapping,2012,10,14,30,1,0.033333333,30,3,0.1,30,0,0
25185,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Gbeinyonyee Public School,,-8.6722637,7.2743511,1,,Mapping,2012,10,14,30,2,0.066666667,30,2,0.066666667,29,0,0
25186,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Gbellie Public School,,-9.029305556,7.03036,3,,Mapping,2012,10,14,30,7,0.233333333,30,8,0.266666667,30,0,0
25187,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Gblonah Public School,,-8.837388889,6.694055556,3,,Mapping,2012,10,14,30,4,0.133333333,30,7,0.233333333,30,0,0
25189,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Gbloryee United Methodist School,,-9.00044,7.231204,3,,Mapping,2012,10,14,30,2,0.066666667,30,1,0.033333333,30,0,0
25190,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Gbloulay Demonstration School,,-8.515027778,6.894194444,3,,Mapping,2012,10,14,30,7,0.233333333,30,7,0.233333333,30,1,0.033333333
25191,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Gboah Memorial Institute,,-8.820083333,6.61675,3,,Mapping,2012,10,14,30,4,0.133333333,30,6,0.2,30,0,0
25192,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Gboayeela,,-8.799972,7.403055,3,,Mapping,2012,10,19,30,17,0.566666667,30,0,0,30,0,0
25193,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Gboutuo Public School,,-8.657916667,6.557444444,3,,Mapping,2012,10,14,30,4,0.133333333,30,6,0.2,29,0,0
25194,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Geaypa Public Sch,,-8.997333333,6.453666667,3,,Mapping,2012,10,14,30,4,0.133333333,30,7,0.233333333,30,0,0
25195,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Geolanda Public School,,-8.97838,7.21727,3,,Mapping,2012,10,14,30,4,0.133333333,30,0,0,30,0,0
25196,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Geomer Memorial Christian School,,-8.421055556,6.976611111,3,,Mapping,2012,10,14,30,9,0.3,30,3,0.1,30,3,0.1
